,id,cxsmiles
7357,7357,"C1=CC2=C(C=C(C=C2C=C1C(=O)C3=C(C=CC(=C3)C(=O)O)C(=O)O)S(=O)(=O)O)S(=O)(=O)O.CN=C(C)N=N.CC |$;;;;;;;;;;;;;M;;;;;;;B7;;;;;;;;;;;;;;;;;;;R7$,m:32:0.9.8.7.2.1,m:38:13.14.15.16.17.12|"
7358,7358,"CC[C@H](CC[C@@H](C)[C@H]1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CC=C(C4)OCCO)C)C)C(C)C.CC |$;;;;;;;;;;;B9;;;;;;;;;;;;;J;;;T3;;;;;V;;W$,m:33:7.8.9.10.11,Sg:n:2:u:ht|"
7359,7359,"C=CCOC1=C(C=CC(=C1C(=O)O)COC2=CC=C(C=C2)C3=CC(=C(C=C3)CC(=O)OCC=C)F)C(F)(F)F.CC.CC |$;;;;;;;;V3;;;;;;;;;;;;M0;;;;;;;;;;;;;;;;J;;;;A85;;R$,m:39:4.9.8.7.6.5,m:41:16.17.18.19.20.15|"
7360,7360,"CC(C)CCNS(=O)(=O)C1=CC(=C(C=C1)NCCOC)C(=O)O |$;;;;;;;L7;;;;;;D;;;;Q0;;;;;$,Sg:n:9:T:ht|"
7361,7361,"CC1=NC(=C2C(=CN(C2=N1)C3[C@@H](C[C@H](O3)COP(=O)(N[C@@H](C)C(=O)OC)OC4=CC=CC=C4)O)C(=O)NC)N.CONO.CC |$;;;;;M;;;;;;;;;T5;;;;;K;;;;;;L7;;;;;;;;;;;;;;;;;;;R$,m:39:1.9.8.4.3.2,m:43:5.4.8.7.6|"
7362,7362,"C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=C2C=CC(=C4CNC5=CC=CC6=C5N=CC=C6)O)Cl)C(=O)O.CN=CS(C)(=O)=O.CC |$;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;D;;Q;;;;;;;;;;R36$,m:38:17.18.19.20.15.16,m:45:29.30.31.32.27.28|"
7363,7363,"CC1=CC(=NC=C1)C2=NC=CC(=C2)CCCC(=O)NCCNC(=O)CCC3=CN(C(=O)NC3=O)C4CC(C(O4)CO)O.CC(C)=NNC(N)=O.CC |$;;;;A;;;;;;;;;;;;;;;;;W5;;;;U;G;;;D9;;;;;;;V;;;M;;J5;;;;;;;;;;R9$,m:42:8.9.10.11.12.7,m:50:27.28.29.31.32.26,Sg:n:9:v:ht,Sg:n:13,14:w:ht|"
7364,7364,"C1C(=NC2=CC=C(C=C2)Cl)N(C(=N)C(=C3C1(C4=CC=CC=C4C3=O)O)C#N)C5=CC=C(C=C5)Cl.CC |$;;;;;;;;G6;;;;;;;;;;;;;;;;;;;;;;;;;E8;;R1$,m:34:17.18.19.20.21.16|"
7365,7365,"CC1=NC(=CC=C1)C2=NC(=C3C(=C2)C=CNC3=O)NC4=CC=C(C=C4)C5CCN(CC5)CC(C(F)(F)F)O.CC.CC.CC |$;V;;L7;;;;;;;;;;;;;;;;;;;;;V;;;;;;;A;;K;;;;;;G;;K;;R58$,m:38:1.6.5.4.3.2,m:40:13.14.15.16.10.11,m:42:26.27.28.29.30.25|"
7366,7366,"C1=CC=C(C=C1)C(CNC(=O)C2=NC=C(C=C2)Cl)O.COC(=O)NSC |$;;;;;;;;;;;;;;L;;;;;;;;;;;$,m:19:0.5.4.3.2.1|"
7367,7367,"CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C/CNC(=O)C4=C(C(=CC(=C4)C5=CC=C(C=C5)F)O)O)O)O.CC |$;;;;;;;;B1;;Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X66$,m:38:22.23.24.25.26.21|"
7368,7368,"CCCC(CNCC1=CC=CC=C1N2CCOCC2)O.CC |$;;;;;X6;;;;;;;;B4;;;;;;;;A0$,m:20:7.12.11.10.9.8,Sg:n:10:N:ht,Sg:n:1,2:d:ht|"
7369,7369,"CC(C)C1=NN(C(=C1CC[C@@H]2C[C@@H](CC(=O)O2)O)C3=CC=C(C=C3)F)C4=CC=CC=N4.CC.CC |$;;;;;;;;;;;;;;;;;;;;;;;;;A4;;;;;;;R4;;V39$,m:31:19.20.21.22.23.18,m:33:26.27.28.29.30.25|"
7370,7370,"CC1=NN=C(S1)N2[C@@H](C(=C(C3=CC=C(C=C3)Cl)O)C(=O)C2=O)C4=CC(=CC=C4)[N+](=O)[O-].CN(C)S(N)(=O)=O.CC.CC(=N)ON(C)C |$;;;;V6;;;;;;;;;;V;;;;;;;;;;;;A;;;A;;;;;;;;;;R55;;;;;;;$,m:31:1.2.3.4.5,m:38:11.12.13.14.15.10,m:40:18.8.7.6.20|"
7371,7371,"C1=CC=C2C(=C1)N=C(O2)C(=CNC(CO)(CO)CO)C=O.C=NC(C)=NN(C)C.CC |$;Z;;A;;V8;;;;;;;;;;;;;;;;;;;;;;;;;V$,m:21:0.5.4.3.2.1,m:29:6.4.3.8.7|"
7372,7372,"C1CC2=C(C1O)C=CC=C2OCC3=CC=C(S3)Br.CN=S(C)N.CC |$;;T;;;;;;;;U;;;;;;;;;;;;;;Z45$,m:18:0.1.2.3.4,m:23:6.7.8.9.2.3|"
7373,7373,"CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CC6CC[C@@H](N6)CC5O.CN=S(C)(=O)OC.CN(N)C(N)=S.CC=NOC(=O)N(C)C |$;;;;;;;;M;;Y;Z;;;;;W0;;;V;;;;;;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:36:15.14.18.17.16,m:43:21.22.23.24.25.20,m:49:29.28.32.31.30,Sg:n:27:g:ht|"
7374,7374,"CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCN(C(C3)C)CC4=CN=C(C(=C4CO)O)C)F)C(=O)O.CC.C[Sb].CNOC(=O)N(C)C |$;;;Q9;;;;;;;V5;;Q5;;;;;;;;;J;;;;;;E1;;Q7;T;;;;U;K9;;R;;;;;;;;;;$,m:36:2.12.7.5.4.3,m:38:8.9.10.11.12.7,m:40:15.16.17.18.19.14,Sg:n:25:X:ht|"
7375,7375,"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC)O)OC)O)OC)OC)OC)O.CN(C)P(C)(C)=S |$;;;;B7;;;;;;;;;;;;;;;;;;;;;;;;;;;;J7;A;;;;;;;;;;$,m:37:10.11.12.13.14.9,Sg:n:7:M:ht,Sg:n:30:E:ht|"
7376,7376,"CCCCC/C=C\C[C@H]1C=CC(=O)[C@@H]1[C@@H]([C@@H]2[C@H](O2)CCCCOCC3=CC=C(C=C3)OC)O.CC |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;M7;;;;;;T03$,m:33:25.26.27.28.29.24,Sg:n:5:D:ht,Sg:n:7:H:ht,Sg:n:21:b:ht,Sg:n:1,2,3,4:x:ht|"
7377,7377,"CCOC1=C(C=CC(=C1)/C(=C/2\C(N(C(=O)C2=O)CCOC(C)C)C3=CN=CC=C3)/O)Cl.CC.CC=C=NC |$;;;;;;;;;;;;;;;;Q;;;;;;;;;;;;;;;;U7;;;;;$,m:31:12.11.10.15.13,m:33:24.25.26.27.28.23,Sg:n:17,18:m:ht|"
7378,7378,"CC(C)C(=O)OCCOC1=CC(=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)/C(=C/C=C)/C=C)O.CC |$;;;;;D;;;;;;;A;;;;;;;D1;;;;;;;;;;;;;K;;;R79$,m:34:16.17.18.19.20.15,Sg:n:6,7:K:ht|"
7379,7379,"C[C@H]1CN(CCN1C2=CC(=CC=C2)O)C[C@H](C(C)C)NC(=O)C3=CC(=C(C=C3)OC)OC.CSC.CC |$;;;;;;;;;;;;G0;;;;;;;;;;;;;;A7;;;;;;;;;;R$,m:32:8.9.10.11.12.7,m:35:23.24.25.26.27.22|"
7380,7380,"CC(NC1=NN(C=C1)C(=O)[N+]2=CCN(CC2)CC3=C(C=C(C=C3)C(F)(F)F)N4CCN(CC4)C5CC5)O.CSP(O)(O)=S.COP(C)(=O)N(C)C |$;;;;M5;;;;;;;;;;;;;;;M;D6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:37:11.12.13.14.15.10,m:43:34.33.35|"
7381,7381,"C[C@H](C1=C(C=C(C=C1)F)F)NC(=O)COC(=O)C2=CC3=CC=CC=C3C=C2O.CN=C(C)N(C)C.CC(=O)NC(C)=O |$;;;A0;;;;;;;;;;;;;;;;;Z;;;;;;;;;;;;;;;;;;;;;$,m:28:3.4.5.6.7.2,m:35:20.21.22.23.24.19,Sg:n:0:l:ht|"
7382,7382,"CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)S(=O)(=O)N3CCC[C@@H]3C(=O)O)C(C)C.CC(C)=NC(=S)N(C)C.CN=C(NO)SC.CC |$;;;;;;;;;;;;;G;;V;;;;;;;W;L;G;;;;;;;;;;;;;;;;;;;;;U$,m:28:1.2.3.5.6,m:37:9.10.11.12.13.8,m:44:18.17.21.20.19|"
7383,7383,"C1CCN(C1)C(=O)NCCCOCCO.CNC(C)=NN(C)C |$;Z4;;;;;;;;;;;;J8;;;;;;;;;$,m:15:0.1.2.3.4,Sg:n:8,9,10:Z:ht|"
7384,7384,"CC(C)(C)OC(=O)NC(CC(=O)N)C(=O)N(C)C(C1=CC=C(C=C1)O)C(=O)NCC(=O)OC |$;;;;;;;;;;;;;;;A1;;;;;;;;;;;;;U;;;;$,Sg:n:23:C:ht|"
7385,7385,"CC1=C(C(=O)OC2=C1C=CC(=C2C)OC)CC(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O.COP(=S)(S)OC.CC.CN(N)C(N)=S |$;;;;;;T7;;;;;;;;B7;;;;;;Z;;;;;;;;;;;;;;;;;;;;;R;;;;;;$,m:33:1.7.6.5.3.2,m:40:22.21.29.24.23,m:42:25.26.27.28.29.24|"
7386,7386,"COC1=CC2=C(C=C1)NC(=O)C23C[C@H]3C4=CC5=C(C=C4)C(=NN5)C6=CC=C(C=C6)CO.CC.CSNSC.CC.CC(=S)N(C)N |$;V1;;;;;;;U8;;;;;;;;;Z;;;;;;;;;;;M;;;;R5;;;;;;;Q37;;;;;;$,m:31:2.7.6.5.4.3,m:33:8.5.4.11.9,m:38:12.11.13,m:40:21.20.17.16.22|"
7387,7387,"C[C@@H](CC(=O)N1C2CN(C(=O)[C@@H](N2C(=O)CN1C)CC3=CC=C(C=C3)O)CC4=CC=CC5=C4NCC5)C6=CC=CC=C6.CC.COC(C)N |$;;;;;;E;;;;;;;M0;;;T5;;;;;;;;;;;;;;;;;;X;;;L;;;;;;M95;;;;;$,m:42:13.15.16.5.6.12,m:44:33.32.31.35.34|"
7388,7388,"CC1=CC=C(C=C1)CN2C(=NC(=O)N(C2=O)C[C@H](C)C(=O)O)NC3=CC(=C(C=C3)OC(C)C)Br.CC.CC |$;;X1;;;;A1;;;L1;;;;;;;;;;;;;;;;;M;U5;;;;;;;;X7;;R$,m:34:1.6.5.4.3.2,m:36:24.25.26.27.28.23|"
7389,7389,"CC(C)OC(=O)NC1=CC(=C(C=C1)C2=CN=C(S2)C3CCC(CC3)NC(O)OC(C)(C)C)S(=O)(=O)NC(C)(C)C.CSNC(C)=O.CN=CSC |$A5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:40:14.13.17.16.15,m:46:19.20.21.22.23.18,Sg:n:26:U:ht,Sg:n:23:y:ht|"
7390,7390,"CC1(CCCCC1O)CNC2=C(C=C(C=N2)C(=O)N3CCCCC3)Cl.CN(C)NN(C)C.CSNO.CC |$B;;M;;;;;;;;;;;;;;;;;L2;;;;;;;;;;;;;;;;;;J8$,m:25:2.3.4.5.6.1,m:32:11.12.13.14.15.10,m:36:19.20.21.22.23.18,Sg:n:7:Y:ht,Sg:n:13:W:ht|"
7391,7391,CC(=O)C(=C=O)F |$G1;;Q;;;;$|
7392,7392,"C1[C@@H](N1)C2=CC(=CC(=C2)Cl)F.CC |$;;Z6;;;;Q2;;;;;;R$,m:11:0.1.2|"
7393,7393,"C(CC(F)(F)[P+](=O)O)CN |$;Z;;;B8;;;;B;$,Sg:n:1,0,8:I:ht|"
7394,7394,C[Si](CF)(CF)CF |$;;;;;B7;;$|
7395,7395,CC(C)C1C2CC3CC1CC(C2)C3F |$;;E;;;;;;;;;;Y;$|
7396,7396,"C1=C(C(=CC(=C1F)F)N)C(=O)[O-].CC |$;;;;;;;;;;;;;E$,m:12:0.5.4.3.2.1|"
7397,7397,"CC1=CC(=C(C(=C1C)C)F)C.CC |$;;;;;;;;;;;;M38$,m:11:1.6.5.4.3.2|"
7398,7398,"C1=CC=C(C(=C1)C(CN)CF)O.CC |$;M;;;Y7;;;;;;;;;Y6$,m:12:0.5.4.3.2.1|"
7399,7399,CC1C(N1)(C)[SiH2]CC(F)(F)F |$;;;;;;;E;;;$|
7400,7400,"C1CN(C1)C(=N)C2=CC(=CC=C2)F.CC.CC |$;W;;;;;;;;;;;;;X;;R$,m:13:0.3.2.1,m:15:7.8.9.10.11.6|"
7401,7401,C1=C(C(=C(C(=N1)F)C(F)F)N)C=O |$;;;;;U9;;;;;;M;$|
7402,7402,"CC1=C(C(=CC(=C1F)Cl)C(=O)C)OC.CC |$;;;K;;;;;;;;;;D;;R$,m:14:1.6.5.4.3.2|"
7403,7403,"C1CC(CC1C(=O)Cl)(F)F.CC |$;;D;;D1;;;;;;;R8$,m:10:0.1.2.3.4|"
7404,7404,C1=CNC(=C1[N+](=O)[O-])C(F)(F)F |$;;;;Z7;;;;;;;$|
7405,7405,"C1=COC(=C1Br)C(=O)C(F)F.CC=NN=C(C)N |$;;;;;;;;;;;;;;;;;$,m:11:0.1.2.3.4|"
7406,7406,CC(C)/C(=C(\C)/C=C)/C(=C)F |$;W1;;;;;;K;;;$|
7407,7407,"C1COC2=CC(=C(C=C2C1=O)F)O |$;;;;U;;;;;;;T;$,Sg:n:10:D:ht|"
7408,7408,"C1C2C(=O)NCC(=O)N2CC1(F)F.CC.CN=C(NOC)SC |$;;;;;;;;;;;;;;A8;;;;;;;;$,m:13:0.1.8.9.10,m:15:2.4.5.6.8.1|"
7409,7409,COCC1(CCNC1)F |$;;;;;;;;T0$|
7410,7410,"C1=CC(=C(N=C1)C#N)OC(F)F.CC |$;;;;;B8;;;;;;;;R$,m:12:0.5.4.3.2.1|"
7411,7411,"C#CC1C(CSO1)C(F)F.CC |$;;;;;;;;;B8;;X78$,m:10:2.3.4.5.6|"
7412,7412,"C1=C(C(=C(C(=O)N1)O)C(F)F)C(=O)N.CC |$;;;;;;E0;;;;;;W1;;;Z66$,m:14:0.6.4.3.2.1|"
7413,7413,"CCS(=O)(=O)NC1=C(C=CC=N1)CF.CC |$;W8;E;;;;W;;;;;;;;;Z$,m:14:6.11.10.9.8.7|"
7414,7414,CC1=C(C=C(C(=N1)C(F)F)S(=O)(=O)N)Br |$;E;;;;;;;;;Q;;;;$|
7415,7415,"COC1=C(C=CC(=C1)CO)F |$;;;;;;;;;;$,Sg:n:3:I:ht|"
7416,7416,"CC(C(C1=CC=CC=C1)N)C(C)(F)F.CC |$;;;;;;;;;;;;;;;E0$,m:14:3.8.7.6.5.4|"
7417,7417,"CCC(=O)OC(=O)CF |$;;;;;;Q;;$,Sg:n:4:U:ht|"
7418,7418,"CC(CN)C(C)C1=C(C=CC(=C1)F)Cl.CN=C(C)N(C)SC |$;;;V;;;;;;;;;;;;;;;;;;$,m:14:6.11.10.9.8.7|"
7419,7419,"C1=C(C(=CC(=C1N)I)F)C(=O)O.CC |$;;;;;;;;;;;;;R48$,m:12:0.5.4.3.2.1|"
7420,7420,CC(C)[C@@H](C(=O)C(F)(F)F)NC |$;;Z2;;;;;;;;;$|
7421,7421,CCC1=CC(=C(C=C1F)F)CN |$;;;;;;;;;;;L$|
7422,7422,"C[C@H](C1=C(C(=C(C=C1F)F)Br)O)N.CNN=O |$;;;;;;;;;;;;;;;;$,m:13:2.7.6.5.4.3|"
7423,7423,"C1=CC(=C(C=C1CN)F)P.CC |$;;;;;;;;;;;R27$,m:10:0.5.4.3.2.1|"
7424,7424,"CNC1=CC=CC=C1C(=O)CF.COC(=O)C(C)S |$;;;;;;;;;;;;;;;;;;$,m:12:2.7.6.5.4.3|"
7425,7425,"C1(=C(NC(=O)NC1=O)C(=O)N)F.CN=C(C)C=S |$;;;;;;;;V;;;;;;;;;$,m:12:0.6.5.3.2.1|"
7426,7426,C(F)(F)S(=O)(=O)[O-] |$;;;;;;M4$|
7427,7427,"C=C1C(C(=O)OC(O1)(F)F)F |$V;;;;;;;;;;$,Sg:n:3:F:ht|"
7428,7428,CC(=O)C1=C(C(=C(C=C1)Cl)Br)C(F)(F)F |$;;;;;;;W;;;;;;;$|
7429,7429,"CC(CC1CC1)CF.CC |$;;;;;B;;X1;;Z1$,m:8:3.4.5|"
7430,7430,"C1=CC=C2C(=C1)C=C(C=C2C(=O)Cl)F.CNN(C)N=C(C)C |$;;;;W4;;;;;;;;V;;;;;;;;;$,m:14:6.7.8.9.3.4|"
7431,7431,C1CCC(C(C1)C(=O)F)C(=O)F |$A5;;;;;;;;;;;$|
7432,7432,C1CCC(C1)C(C(=O)N)(F)F |$J;;E6;;;;;;T;;$|
7433,7433,"C1COCC1(CCN)CF |$G;;;;;;;M;;$,Sg:n:2:O:ht,Sg:n:5,6:P:ht|"
7434,7434,"C[C@H]1CCC(C[C@H]1C)(F)F |$;;;;;E;;;;$,Sg:n:8:j:ht|"
7435,7435,"CC1=CC(=C(C(=N1)C(F)F)CO)CBr.CNP(N)(=O)NC |$;;;;;;Z;;;;;;G6;L;;;;;;;$,m:14:1.6.5.4.3.2|"
7436,7436,C(=C/Cl)\C(F)(F)F |$;J;V;;;;$|
7437,7437,COC1=C(C(=CC(=C1F)F)F)C(=O)N |$;;;;;;;;;;Z6;;U2;$|
7438,7438,"C[Si](C)(O)O[Si](C)(CCC(F)(F)F)O |$;;;;;V6;;;;X;;;;$,Sg:n:3:q:ht|"
7439,7439,C(=O)(C(F)(F)F)S(=O)(=O)N=[N+]=[N-] |$;;;;;;;;Q;;;Q$|
7440,7440,"C[C@H]1[C@]([C@@]1(F)Cl)(C)C=O.CC |$W0;;;;;;;;;;L19$,m:9:1.2.3|"
7441,7441,C1(=C(C2=NSN=C2C(=C1F)Br)Cl)F |$A6;;D9;;;;;;;;;;$|
7442,7442,"C(CS)C(C(F)(F)Br)(F)F |$;;;;;;;;;$,Sg:n:1,0:T:ht|"
7443,7443,"C1=CC(=C(C(=C1)F)[N+](=O)[O-])C(=O)CBr.CN=N |$;;;;;;;;;;;D;;;;;$,m:14:0.5.4.3.2.1,Sg:n:0:R:ht|"
7444,7444,C(F)(F)(F)[Hg]O[N+](=O)[O-] |$;;;;;D3;;;$|
7445,7445,"C1C(O1)C(CO)C2=CC=CC=C2F |$;;;;;G4;;;;;;;$,Sg:n:10:x:ht|"
7446,7446,"CC(C)C1=C(C=C(C=C1Cl)Cl)F.CC |$;;L;;;;;;;;;;;A32$,m:12:3.8.7.6.5.4|"
7447,7447,"C1=C(C2=C(C=N1)NN=C2)C(F)(F)F.CC.CNP(=O)(OC)N(C)C |$;;;;;;;;;;;;;;G;;;;;;;;;$,m:13:0.5.4.3.2.1,m:15:6.3.2.8.7|"
7448,7448,"C1CC(=CC=C1)N(C(F)(F)F)C(F)(F)F.CC |$;;;;;;;;;;;;;;;;Y2$,m:15:0.5.4.3.2.1|"
7449,7449,C(C(C#N)(F)F)N |$;Y;;;;;$|
7450,7450,"C=C(C(F)(F)Br)N1CCOCC1.CC |$;;;B;;;;G8;;;;;;R$,m:12:6.11.10.9.8.7|"
7451,7451,CC1=CC(=C(C(=C1O)F)F)N |$;;;U6;A;;;;;;$|
7452,7452,"C[C@](C1=C(C=CC=C1F)F)(C(=O)O)N.CC |$;D8;;;;;;;;;;;;;;R2$,m:14:2.7.6.5.4.3|"
7453,7453,"CCC1=CC(=C(CC1)C)F |$;;;;;;;;B;$,Sg:n:8:R:ht|"
7454,7454,"C(C1=NN=C(O1)N)C(F)(F)F.COP(O)(O)=S |$;;;;;Z;;;;;B;;;;;;$,m:11:1.2.3.4.5|"
7455,7455,"C1=C(C(=C(C=N1)F)Br)C=O.CC |$;;;;;;;;;;;W72$,m:10:0.5.4.3.2.1|"
7456,7456,C(=O)(C(C(F)(F)F)(F)F)S(=O)(=O)O |$;;;;V;;;;;;E6;;$|
7457,7457,C(=O)(C(F)(F)F)O |$;;;;;;Z$|
7458,7458,C1=C(C(=CC(=C1Br)F)F)C(=O)O |$;Q1;;;;;;M;;;W;$|
7459,7459,C1(=C(OC(O1)(F)F)Cl)F |$;G6;;;;;;;J2$|
7460,7460,C(C(F)(F)F)(C(F)(F)F)(F)[Si](C(F)(F)F)(C(F)(F)F)C(F)(F)F |$;;;;;;;;;;;;;;Z5;;;L9;;;;W;$|
7461,7461,"C=C1CC(C(CC1F)F)[N+](=O)[O-] |$;;;;;;;;;;;$,Sg:n:2:c:ht|"
7462,7462,"CC1=C(C(=CC=C1)F)S(=O)(=O)C(C)C.CC(C)=S=O |$;;;;;A6;;;;;;;;;;;;;$,m:14:1.6.5.4.3.2|"
7463,7463,"CCC(CC)N(CCBr)CC(F)(F)F |$;U;;;;Q;;;;;;;;$,Sg:n:0:S:ht,Sg:n:6,7:m:ht|"
7464,7464,"CNC(=O)C1=CN=CN=C1C(F)(F)F.CC |$;;;;;;;;;;;;;;;Y$,m:14:4.9.8.7.6.5|"
7465,7465,"C1C[C@@H](C(=O)NC1)CC(F)(F)F.CSNC(N)=O |$;;;A;;;;;;;;;;;;;;$,m:12:0.6.5.3.2.1|"
7466,7466,"CCC1=CC(=C(C=C1F)Br)OC.CSC(=S)NN(C)C |$;;;X3;;;;;;;;;;;;;;;;$,m:12:2.7.6.5.4.3|"
7467,7467,"CC1=C(C(=C(C=C1)N=O)F)F.CC |$;;;G5;;;;;;;;;Q13$,m:11:1.6.5.4.3.2|"
7468,7468,"C1CC(=CC=C1C=O)F.CC |$K;;;;;;;;;;R$,m:9:0.5.4.3.2.1|"
7469,7469,"C[SiH](C)OC(=O)C(F)(F)F |$;;;;;;E8;;;$,Sg:n:1:u:ht|"
7470,7470,"C1CC2=C(C1F)C(=NN2)CN |$;;;;;;;;;;K8$,Sg:n:4:s:ht|"
7471,7471,CC1=CC(=C(C(=C1F)NC)N)F |$;;;Q2;;;;;V;;;$|
7472,7472,C(=C(\C(F)F)/Cl)\C(=O)O |$;;;;;G;D;;$|
7473,7473,CO[C@@H]1[C@@H]([C@H](C([C@H](O1)CO)(F)F)O)O |$;;;;E0;;;;;;;X7;X;$|
7474,7474,"CC(C)C1CC(NC1)(F)F.CSC=N |$;;;;;;;;;;;;;$,m:10:3.4.5.6.7,Sg:n:1:R:ht,Sg:n:9:e:ht|"
7475,7475,CN1C=C(C=I1)F |$;Q;;A1;;;$|
7476,7476,CC1=C(N=CS1)C(C(F)(F)F)N |$;;;K;;;;;;;;$|
7477,7477,"CC(C1=CC=CC=C1C(=O)O)(C(F)(F)F)F.CC(=S)ON(C)C |$;;;;;;;;;;;;;;;;;;;;;;$,m:16:2.7.6.5.4.3|"
7478,7478,C(C(C(C(F)(F)F)(O)F)(F)F)O |$;;;;Q0;;;;;M0;;$|
7479,7479,"C[N+]1=C(C2=CC=CC=C2CC1)C(F)(F)F.CC=NNC(=S)NC.CNC(C)=NN=C(C)C |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$,m:15:1.10.9.8.3.2,m:23:4.5.6.7.8.3,Sg:n:14:P:ht|"
7480,7480,"C1=CC(=C(N=C1)C(F)(F)F)[S-].CC(=O)C(=O)N=C(C)C |$;;;J;;;;;;;Q5;;;;;;;;;$,m:11:0.5.4.3.2.1|"
7481,7481,"C1=CC=C2C(=C1)C(=C(C(=O)N2)F)N.CC |$;;;;;;D2;;;;;;;;A02$,m:13:6.7.8.10.3.4|"
7482,7482,"C(CF)C(=O)CN |$;G;;;;;$,Sg:n:1,0:W:ht|"
7483,7483,C1CCC2(C1)C(CCCN2)(F)F |$;;;;;;;;;;V3;$|
7484,7484,"C1=C(C(=C(C(=N1)F)C(F)F)C(=O)O)Br.CC |$;;;;;;;;;;;;;;;R1$,m:14:0.5.4.3.2.1|"
7485,7485,"[C@@H]1([C@@H](O[C@@H](C1(F)F)F)F)F.CC=NO |$;;;D6;;;K1;;;;;;;$,m:10:0.1.2.3.4|"
7486,7486,"C1C(CN1)SC(F)(F)F |$;;;;;;;U1;$,Sg:n:6:B:ht|"
7487,7487,C1=CC(=CC(=C1)F)O |$E6;Y4;;;;;;$|
7488,7488,"CC(=O)C(C1=C(C(=CC=C1)F)Cl)N.CC |$;;;;;;;;;;;;;;R$,m:13:4.9.8.7.6.5|"
7489,7489,"C[C@@H]1CC(CC2[C@H]1C2)F.CC=NOC(C)=O |$B2;;;;;;;;;;;;;;;$,m:9:7.6.5,Sg:n:1:p:ht|"
7490,7490,"CC1(CCCC(N1SC(F)(F)F)(C)C)C.CC=NC=N |$;;;;Q5;;;;;;;;;;;;;;;$,m:15:1.6.5.4.3.2|"
7491,7491,"COC1=C(C=C(C=C1)Cl)C(CN)F.CC |$;;;;;;;;V3;;;;;;R9$,m:13:2.7.6.5.4.3|"
7492,7492,"CCC[C@@H](NC)F |$;;Y8;;;;$,Sg:n:1,2:g:ht|"
7493,7493,"C1CC12[C@@H](C[C@](O2)(CO)CCl)F.CC.CC |$;;;;;;;;;;;;;R2;;V$,m:12:0.1.2,m:14:3.2.6.5.4,Sg:n:11:I:ht|"
7494,7494,CC1CCCC(=O)N(C1(F)F)C |$;;;;;A;;;;;;$|
7495,7495,"C1CC12CC3=C(C2=O)C=CC=C3F.CON(C)N(C)C |$Q0;X3;;;M8;;K4;;;U7;;;;;;;;;;$,m:13:8.9.10.11.4.5,Sg:n:3:H:ht|"
7496,7496,"COC1(C=CC=CC1O)F.CC |$;;;;X2;;;X;;;;E06$,m:10:2.7.6.5.4.3|"
7497,7497,"C[C@@H]1C(CCN1)(F)F.CC |$;;A2;;;;;;;R$,m:8:1.2.3.4.5,Sg:n:4:w:ht|"
7498,7498,"CC(C)(C(C1=CC=CC=C1F)N)NC.C=NN=C(C)SC |$;;;;;;;;;;;;;;;;;;;;$,m:14:4.9.8.7.6.5|"
7499,7499,"CC1(CC(=O)O1)C(F)(F)F.COP(N)(=S)OC |$;;;;;;;;;L1;;;;;;;$,m:10:1.5.3.2|"
7500,7500,CCC(=C(C(=O)O)F)C(C)C |$;;U8;;;;;;;;$|
7501,7501,"CCOC1(CCC1)C(F)(F)F.CSN(C)C(N)=O |$U;Q8;;X0;;;;;;;;;;;;;;$,m:11:3.6.5.4|"
7502,7502,B(C1=C(C=C(C=N1)C)F)(O)O |$A;;;X8;;J;;;;;$|
7503,7503,"CC1NCCC2=NN=C(N12)C(F)(F)F.CC |$;;;;;;;;;;;;;;;R$,m:14:1.9.5.4.3.2|"
7504,7504,CC1=C(C=C(C=C1)F)OC(C)C=C |$;G9;;;;;;;;;;;J8$|
7505,7505,CNC(=O)C1=CC=CC=C1C(F)(F)F |$;;;;;;;G6;Y;;;;;$|
7506,7506,"C1CC(NCC1F)Br.CC |$;;;;;;;;;R$,m:8:0.5.4.3.2.1|"
7507,7507,CC(C(C(F)(F)F)(F)F)S(=O)O |$;;;B2;;;;M7;;;;$|
7508,7508,"C1CC(C2=CC=CC=C2NC1)(F)F |$;;;;;T;;Q3;;;;;$,Sg:n:3:L:ht|"
